Date,pep,ko
1982-03-11,1.02,0.73
1982-03-10,1.03,0.72
1982-03-09,1.01,0.72
1982-03-08,0.98,0.71
1982-03-05,0.97,0.71
1982-03-04,0.97,0.69
1982-03-03,0.99,0.69
1982-03-02,1.03,0.68
1982-03-01,1.02,0.69
1982-02-26,1.03,0.68
1982-02-25,1.07,0.69
1982-02-24,1.07,0.7
1982-02-23,1.08,0.7
1982-02-22,1.07,0.68
1982-02-19,1.07,0.7
1982-02-18,1.05,0.71
1982-02-17,1.05,0.71
1982-02-16,1.06,0.72
1982-02-12,1.07,0.73
1982-02-11,1.07,0.73
1982-02-10,1.07,0.73
1982-02-09,1.06,0.72
1982-02-08,1.12,0.72
1982-02-05,1.15,0.73
1982-02-04,1.11,0.72
1982-02-03,1.12,0.71
1982-02-02,1.12,0.72
1982-02-01,1.12,0.72
1982-01-29,1.12,0.74
1982-01-28,1.07,0.72
1982-01-27,1.05,0.71
1982-01-26,1.06,0.7
1982-01-25,1.06,0.7
1982-01-22,1.06,0.71
1982-01-21,1.04,0.71
1982-01-20,1.06,0.69
1982-01-19,1.07,0.72
1982-01-18,1.08,0.77
1982-01-15,1.07,0.78
1982-01-14,1.07,0.79
1982-01-13,1.08,0.8
1982-01-12,1.09,0.81
1982-01-11,1.09,0.81
1982-01-08,1.11,0.81
1982-01-07,1.09,0.81
1982-01-06,1.11,0.79
1982-01-05,1.1,0.78
1982-01-04,1.11,0.78
1981-12-31,1.11,0.79
1981-12-30,1.11,0.78
1981-12-29,1.11,0.78
1981-12-28,1.11,0.77
1981-12-24,1.11,0.77
1981-12-23,1.11,0.78
1981-12-22,1.11,0.78
1981-12-21,1.1,0.77
1981-12-18,1.09,0.78
1981-12-17,1.09,0.78
1981-12-16,1.08,0.78
1981-12-15,1.1,0.79
1981-12-14,1.08,0.79
1981-12-11,1.08,0.8
1981-12-10,1.08,0.81
1981-12-09,1.09,0.81
1981-12-08,1.1,0.82
1981-12-07,1.12,0.82
1981-12-04,1.12,0.82
1981-12-03,1.13,0.81
1981-12-02,1.15,0.8
1981-12-01,1.17,0.81
1981-11-30,1.15,0.8
1981-11-27,1.14,0.8
1981-11-25,1.12,0.8
1981-11-24,1.11,0.79
1981-11-23,1.11,0.79
1981-11-20,1.11,0.78
1981-11-19,1.11,0.76
1981-11-18,1.1,0.75
1981-11-17,1.08,0.75
1981-11-16,1.07,0.76
1981-11-13,1.08,0.78
1981-11-12,1.07,0.79
1981-11-11,1.06,0.79
1981-11-10,1.05,0.79
1981-11-09,1.06,0.79
1981-11-06,1.06,0.78
1981-11-05,1.06,0.78
1981-11-04,1.1,0.79
1981-11-03,1.11,0.81
1981-11-02,1.11,0.81
1981-10-30,1.13,0.82
1981-10-29,1.12,0.8
1981-10-28,1.12,0.8
1981-10-27,1.08,0.78
1981-10-26,1.06,0.76
1981-10-23,1.06,0.76
1981-10-22,1.07,0.76
1981-10-21,1.08,0.74
1981-10-20,1.08,0.75
1981-10-19,1.05,0.76
1981-10-16,1.05,0.77
1981-10-15,1.05,0.78
1981-10-14,1.05,0.77
1981-10-13,1.06,0.79
1981-10-12,1.05,0.8
1981-10-09,1.05,0.79
1981-10-08,1.06,0.81
1981-10-07,1.02,0.8
1981-10-06,1.0,0.78
1981-10-05,0.99,0.78
1981-10-02,0.97,0.77
1981-10-01,0.97,0.77
1981-09-30,0.96,0.75
1981-09-29,0.96,0.73
1981-09-28,0.97,0.72
1981-09-25,0.94,0.7
1981-09-24,0.96,0.71
1981-09-23,0.94,0.7
1981-09-22,0.95,0.71
1981-09-21,0.94,0.71
1981-09-18,0.93,0.73
1981-09-17,0.91,0.72
1981-09-16,0.97,0.71
1981-09-15,0.99,0.71
1981-09-14,1.0,0.71
1981-09-11,1.0,0.71
1981-09-10,0.99,0.7
1981-09-09,0.95,0.7
1981-09-08,0.95,0.69
1981-09-04,0.96,0.69
1981-09-03,0.97,0.69
1981-09-02,0.98,0.7
1981-09-01,0.98,0.7
1981-08-31,0.98,0.71
1981-08-28,0.98,0.72
1981-08-27,0.99,0.7
1981-08-26,1.0,0.7
1981-08-25,0.99,0.7
1981-08-24,0.98,0.7
1981-08-21,1.02,0.72
1981-08-20,1.03,0.72
1981-08-19,1.02,0.72
1981-08-18,0.99,0.73
1981-08-17,1.01,0.73
1981-08-14,1.03,0.74
1981-08-13,1.05,0.74
1981-08-12,1.02,0.74
1981-08-11,1.03,0.74
1981-08-10,1.02,0.74
1981-08-07,1.02,0.74
1981-08-06,1.04,0.75
1981-08-05,1.03,0.75
1981-08-04,1.03,0.74
1981-08-03,1.02,0.74
1981-07-31,1.02,0.74
1981-07-30,1.0,0.74
1981-07-29,1.0,0.74
1981-07-28,1.0,0.74
1981-07-27,1.01,0.74
1981-07-24,1.01,0.73
1981-07-23,1.01,0.72
1981-07-22,1.02,0.71
1981-07-21,1.03,0.72
1981-07-20,1.02,0.73
1981-07-17,1.02,0.74
1981-07-16,1.01,0.74
1981-07-15,1.01,0.74
1981-07-14,1.03,0.74
1981-07-13,1.03,0.75
1981-07-10,1.03,0.74
1981-07-09,1.0,0.74
1981-07-08,1.0,0.73
1981-07-07,1.01,0.73
1981-07-06,1.0,0.74
1981-07-02,1.01,0.75
1981-07-01,1.04,0.75
1981-06-30,1.05,0.76
1981-06-29,1.09,0.76
1981-06-26,1.09,0.76
1981-06-25,1.08,0.76
1981-06-24,1.07,0.76
1981-06-23,1.05,0.78
1981-06-22,1.04,0.79
1981-06-19,1.04,0.8
1981-06-18,1.04,0.82
1981-06-17,1.07,0.83
1981-06-16,1.08,0.83
1981-06-15,1.1,0.87
1981-06-12,1.1,0.87
1981-06-11,1.1,0.85
1981-06-10,1.08,0.83
1981-06-09,1.06,0.81
1981-06-08,1.06,0.79
1981-06-05,1.05,0.79
1981-06-04,1.03,0.79
1981-06-03,1.03,0.79
1981-06-02,1.03,0.79
1981-06-01,1.02,0.8
1981-05-29,1.03,0.8
1981-05-28,1.04,0.8
1981-05-27,1.03,0.81
1981-05-26,1.02,0.79
1981-05-22,1.01,0.78
1981-05-21,1.01,0.78
1981-05-20,1.0,0.77
1981-05-19,1.01,0.78
1981-05-18,0.99,0.77
1981-05-15,0.98,0.75
1981-05-14,0.98,0.75
1981-05-13,1.0,0.75
1981-05-12,1.0,0.75
1981-05-11,1.0,0.75
1981-05-08,1.01,0.77
1981-05-07,1.0,0.77
1981-05-06,0.99,0.74
1981-05-05,0.98,0.73
1981-05-04,0.97,0.73
1981-05-01,0.98,0.73
1981-04-30,0.97,0.74
1981-04-29,0.99,0.75
1981-04-28,1.01,0.75
1981-04-27,1.05,0.76
1981-04-24,1.06,0.76
1981-04-23,1.07,0.76
1981-04-22,1.07,0.75
1981-04-21,1.07,0.75
1981-04-20,1.07,0.76
1981-04-16,1.03,0.76
1981-04-15,1.03,0.77
1981-04-14,1.04,0.78
1981-04-13,1.06,0.81
1981-04-10,1.06,0.84
1981-04-09,1.04,0.83
1981-04-08,1.01,0.8
1981-04-07,1.01,0.79
1981-04-06,1.0,0.79
1981-04-03,1.0,0.79
1981-04-02,1.0,0.79
1981-04-01,0.99,0.79
1981-03-31,0.98,0.79
1981-03-30,0.99,0.79
1981-03-27,0.97,0.79
1981-03-26,1.0,0.8
1981-03-25,1.04,0.8
1981-03-24,1.01,0.79
1981-03-23,1.02,0.81
1981-03-20,1.03,0.8
1981-03-19,1.03,0.79
1981-03-18,1.02,0.79
1981-03-17,0.99,0.79
1981-03-16,1.01,0.79
1981-03-13,1.02,0.81
1981-03-12,1.0,0.81
1981-03-11,0.97,0.77
1981-03-10,0.98,0.78
1981-03-09,0.98,0.78
1981-03-06,0.96,0.78
1981-03-05,0.98,0.77
1981-03-04,0.98,0.76
1981-03-03,0.95,0.75
1981-03-02,0.96,0.76
1981-02-27,0.95,0.76
1981-02-26,0.94,0.74
1981-02-25,0.92,0.73
1981-02-24,0.92,0.72
1981-02-23,0.92,0.72
1981-02-20,0.89,0.71
1981-02-19,0.9,0.71
1981-02-18,0.91,0.72
1981-02-17,0.9,0.71
1981-02-13,0.92,0.71
1981-02-12,0.93,0.72
1981-02-11,0.91,0.72
1981-02-10,0.89,0.71
1981-02-09,0.87,0.71
1981-02-06,0.87,0.71
1981-02-05,0.88,0.71
1981-02-04,0.87,0.72
1981-02-03,0.88,0.72
1981-02-02,0.87,0.7
1981-01-30,0.89,0.71
1981-01-29,0.87,0.71
1981-01-28,0.85,0.69
1981-01-27,0.83,0.7
1981-01-26,0.83,0.69
1981-01-23,0.83,0.7
1981-01-22,0.83,0.7
1981-01-21,0.82,0.71
1981-01-20,0.83,0.72
1981-01-19,0.84,0.73
1981-01-16,0.85,0.73
1981-01-15,0.85,0.73
1981-01-14,0.84,0.74
1981-01-13,0.84,0.75
1981-01-12,0.85,0.75
1981-01-09,0.85,0.75
1981-01-08,0.82,0.75
1981-01-07,0.82,0.75
1981-01-06,0.84,0.75
1981-01-05,0.82,0.75
1981-01-02,0.8,0.72
1980-12-31,0.79,0.71
1980-12-30,0.78,0.7
1980-12-29,0.77,0.7
1980-12-26,0.76,0.71
1980-12-24,0.76,0.71
1980-12-23,0.76,0.71
1980-12-22,0.74,0.69
1980-12-19,0.72,0.67
1980-12-18,0.72,0.67
1980-12-17,0.71,0.67
1980-12-16,0.71,0.65
1980-12-15,0.71,0.63
1980-12-12,0.71,0.64
1980-12-11,0.72,0.63
1980-12-10,0.74,0.64
1980-12-09,0.74,0.64
1980-12-08,0.73,0.64
1980-12-05,0.72,0.64
1980-12-04,0.72,0.66
1980-12-03,0.72,0.66
1980-12-02,0.71,0.64
1980-12-01,0.72,0.64
1980-11-28,0.73,0.64
1980-11-26,0.73,0.65
1980-11-25,0.72,0.65
1980-11-24,0.71,0.64
1980-11-21,0.7,0.65
1980-11-20,0.71,0.65
1980-11-19,0.71,0.64
1980-11-18,0.73,0.65
1980-11-17,0.72,0.65
1980-11-14,0.71,0.66
1980-11-13,0.72,0.66
1980-11-12,0.73,0.66
1980-11-11,0.72,0.65
1980-11-10,0.72,0.63
1980-11-07,0.72,0.64
1980-11-06,0.71,0.62
1980-11-05,0.72,0.62
1980-11-03,0.72,0.64
1980-10-31,0.73,0.64
1980-10-30,0.74,0.63
1980-10-29,0.75,0.64
1980-10-28,0.73,0.64
1980-10-27,0.73,0.64
1980-10-24,0.74,0.65
1980-10-23,0.72,0.64
1980-10-22,0.73,0.64
1980-10-21,0.73,0.65
1980-10-20,0.73,0.66
1980-10-17,0.73,0.66
1980-10-16,0.73,0.66
1980-10-15,0.73,0.67
1980-10-14,0.72,0.66
1980-10-13,0.72,0.67
1980-10-10,0.72,0.67
1980-10-09,0.73,0.67
1980-10-08,0.73,0.67
1980-10-07,0.72,0.68
1980-10-06,0.72,0.69
1980-10-03,0.72,0.69
1980-10-02,0.72,0.68
1980-10-01,0.73,0.69
1980-09-30,0.74,0.67
1980-09-29,0.71,0.66
1980-09-26,0.74,0.68
1980-09-25,0.76,0.69
1980-09-24,0.77,0.72
1980-09-23,0.76,0.71
1980-09-22,0.77,0.71
1980-09-19,0.76,0.7
1980-09-18,0.75,0.69
1980-09-17,0.75,0.71
1980-09-16,0.74,0.7
1980-09-15,0.74,0.69
1980-09-12,0.74,0.69
1980-09-11,0.73,0.68
1980-09-10,0.73,0.7
1980-09-09,0.73,0.74
1980-09-08,0.74,0.74
1980-09-05,0.74,0.74
1980-09-04,0.74,0.74
1980-09-03,0.74,0.74
1980-09-02,0.76,0.74
1980-08-29,0.76,0.73
1980-08-28,0.76,0.72
1980-08-27,0.79,0.73
1980-08-26,0.79,0.74
1980-08-25,0.77,0.74
1980-08-22,0.78,0.75
1980-08-21,0.8,0.75
1980-08-20,0.79,0.73
1980-08-19,0.76,0.72
1980-08-18,0.77,0.73
1980-08-15,0.8,0.75
1980-08-14,0.8,0.76
1980-08-13,0.79,0.75
1980-08-12,0.79,0.77
1980-08-11,0.81,0.78
1980-08-08,0.8,0.78
1980-08-07,0.8,0.77
1980-08-06,0.79,0.76
1980-08-05,0.77,0.75
1980-08-04,0.77,0.75
1980-08-01,0.78,0.75
1980-07-31,0.77,0.76
1980-07-30,0.77,0.76
1980-07-29,0.76,0.75
1980-07-28,0.74,0.74
1980-07-25,0.72,0.72
1980-07-24,0.71,0.73
1980-07-23,0.69,0.71
1980-07-22,0.69,0.73
1980-07-21,0.68,0.72
1980-07-18,0.7,0.72
1980-07-17,0.7,0.7
1980-07-16,0.71,0.7
1980-07-15,0.71,0.7
1980-07-14,0.71,0.7
1980-07-11,0.72,0.7
1980-07-10,0.72,0.69
1980-07-09,0.73,0.69
1980-07-08,0.74,0.69
1980-07-07,0.72,0.67
1980-07-03,0.7,0.67
1980-07-02,0.7,0.66
1980-07-01,0.69,0.67
1980-06-30,0.69,0.68
1980-06-27,0.69,0.68
1980-06-26,0.7,0.69
1980-06-25,0.7,0.68
1980-06-24,0.69,0.68
1980-06-23,0.68,0.68
1980-06-20,0.7,0.68
1980-06-19,0.71,0.68
1980-06-18,0.72,0.7
1980-06-17,0.73,0.71
1980-06-16,0.73,0.68
1980-06-13,0.72,0.68
1980-06-12,0.71,0.69
1980-06-11,0.72,0.69
1980-06-10,0.74,0.69
1980-06-09,0.73,0.68
1980-06-06,0.73,0.69
1980-06-05,0.73,0.68
1980-06-04,0.72,0.67
1980-06-03,0.71,0.67
1980-06-02,0.72,0.67
1980-05-30,0.72,0.68
1980-05-29,0.7,0.67
1980-05-28,0.72,0.67
1980-05-27,0.72,0.68
1980-05-23,0.72,0.69
1980-05-22,0.71,0.68
1980-05-21,0.71,0.69
1980-05-20,0.72,0.7
1980-05-19,0.73,0.71
1980-05-16,0.73,0.71
1980-05-15,0.73,0.71
1980-05-14,0.72,0.72
1980-05-13,0.71,0.71
1980-05-12,0.68,0.69
1980-05-09,0.69,0.69
1980-05-08,0.69,0.7
1980-05-07,0.69,0.69
1980-05-06,0.69,0.67
1980-05-05,0.69,0.66
1980-05-02,0.69,0.66
1980-05-01,0.66,0.65
1980-04-30,0.66,0.67
1980-04-29,0.66,0.66
1980-04-28,0.67,0.66
1980-04-25,0.66,0.67
1980-04-24,0.66,0.66
1980-04-23,0.63,0.65
1980-04-22,0.62,0.63
1980-04-21,0.6,0.62
1980-04-18,0.6,0.61
1980-04-17,0.61,0.62
1980-04-16,0.61,0.62
1980-04-15,0.61,0.62
1980-04-14,0.62,0.61
1980-04-11,0.64,0.61
1980-04-10,0.65,0.62
1980-04-09,0.64,0.61
1980-04-08,0.64,0.61
1980-04-07,0.63,0.61
1980-04-03,0.66,0.62
1980-04-02,0.66,0.63
1980-04-01,0.65,0.63
1980-03-31,0.65,0.63
1980-03-28,0.61,0.63
1980-03-27,0.57,0.59
1980-03-26,0.56,0.6
1980-03-25,0.57,0.59
1980-03-24,0.57,0.58
1980-03-21,0.59,0.59
1980-03-20,0.58,0.59
1980-03-19,0.58,0.6
1980-03-18,0.58,0.6
1980-03-17,0.59,0.59
1980-03-14,0.59,0.6
1980-03-13,0.58,0.6
1980-03-12,0.59,0.6
1980-03-11,0.6,0.6
1980-03-10,0.59,0.59
1980-03-07,0.57,0.6
1980-03-06,0.56,0.59
1980-03-05,0.56,0.6
1980-03-04,0.56,0.62
1980-03-03,0.58,0.63
1980-02-29,0.58,0.65
1980-02-28,0.6,0.66
1980-02-27,0.59,0.65
1980-02-26,0.61,0.66
1980-02-25,0.62,0.65
1980-02-22,0.61,0.66
1980-02-21,0.63,0.66
1980-02-20,0.63,0.66
1980-02-19,0.64,0.66
1980-02-15,0.62,0.67
1980-02-14,0.64,0.67
1980-02-13,0.65,0.67
1980-02-12,0.64,0.67
1980-02-11,0.63,0.67
1980-02-08,0.65,0.68
1980-02-07,0.65,0.66
1980-02-06,0.67,0.66
1980-02-05,0.68,0.68
1980-02-04,0.67,0.68
1980-02-01,0.68,0.69
1980-01-31,0.68,0.69
1980-01-30,0.68,0.69
1980-01-29,0.66,0.68
1980-01-28,0.66,0.67
1980-01-25,0.68,0.65
1980-01-24,0.65,0.65
1980-01-23,0.66,0.66
1980-01-22,0.66,0.66
1980-01-21,0.65,0.66
1980-01-18,0.64,0.65
1980-01-17,0.63,0.65
1980-01-16,0.65,0.66
1980-01-15,0.66,0.69
1980-01-14,0.68,0.7
1980-01-11,0.7,0.7
1980-01-10,0.71,0.7
1980-01-09,0.7,0.7
1980-01-08,0.69,0.69
1980-01-07,0.69,0.69
1980-01-04,0.69,0.69
1980-01-03,0.68,0.68
1980-01-02,0.68,0.67
1979-12-31,0.69,0.68
1979-12-28,0.69,0.68
1979-12-27,0.69,0.69
1979-12-26,0.69,0.68
1979-12-24,0.69,0.68
1979-12-21,0.68,0.68
1979-12-20,0.69,0.68
1979-12-19,0.7,0.68
1979-12-18,0.7,0.71
1979-12-17,0.72,0.71
1979-12-14,0.73,0.71
1979-12-13,0.73,0.68
1979-12-12,0.72,0.69
1979-12-11,0.71,0.69
1979-12-10,0.7,0.69
1979-12-07,0.69,0.68
1979-12-06,0.69,0.67
1979-12-05,0.7,0.67
1979-12-04,0.7,0.68
1979-12-03,0.69,0.67
1979-11-30,0.7,0.66
1979-11-29,0.7,0.66
1979-11-28,0.69,0.67
1979-11-27,0.69,0.66
1979-11-26,0.68,0.66
1979-11-23,0.67,0.64
1979-11-21,0.67,0.63
1979-11-20,0.68,0.62
1979-11-19,0.69,0.64
1979-11-16,0.69,0.64
1979-11-15,0.69,0.65
1979-11-14,0.68,0.65
1979-11-13,0.69,0.66
1979-11-12,0.7,0.68
1979-11-09,0.68,0.66
1979-11-08,0.68,0.65
1979-11-07,0.66,0.67
1979-11-06,0.67,0.66
1979-11-05,0.66,0.67
1979-11-02,0.65,0.68
1979-11-01,0.64,0.67
1979-10-31,0.65,0.67
1979-10-30,0.67,0.68
1979-10-29,0.65,0.67
1979-10-26,0.65,0.68
1979-10-25,0.64,0.67
1979-10-24,0.65,0.67
1979-10-23,0.66,0.67
1979-10-22,0.66,0.67
1979-10-19,0.67,0.68
1979-10-18,0.68,0.68
1979-10-17,0.68,0.68
1979-10-16,0.68,0.69
1979-10-15,0.69,0.68
1979-10-12,0.69,0.68
1979-10-11,0.7,0.68
1979-10-10,0.7,0.68
1979-10-09,0.71,0.69
1979-10-08,0.73,0.7
1979-10-05,0.73,0.71
1979-10-04,0.72,0.7
1979-10-03,0.73,0.71
1979-10-02,0.75,0.71
1979-10-01,0.76,0.7
1979-09-28,0.76,0.71
1979-09-27,0.77,0.72
1979-09-26,0.75,0.72
1979-09-25,0.75,0.72
1979-09-24,0.75,0.72
1979-09-21,0.76,0.73
1979-09-20,0.76,0.75
1979-09-19,0.75,0.74
1979-09-18,0.75,0.75
1979-09-17,0.75,0.76
1979-09-14,0.76,0.76
1979-09-13,0.76,0.76
1979-09-12,0.76,0.76
1979-09-11,0.75,0.75
1979-09-10,0.76,0.75
1979-09-07,0.75,0.75
1979-09-06,0.75,0.75
1979-09-05,0.75,0.76
1979-09-04,0.75,0.76
1979-08-31,0.75,0.77
1979-08-30,0.75,0.77
1979-08-29,0.74,0.77
1979-08-28,0.74,0.77
1979-08-27,0.74,0.78
1979-08-24,0.73,0.77
1979-08-23,0.73,0.78
1979-08-22,0.75,0.78
1979-08-21,0.76,0.79
1979-08-20,0.76,0.78
1979-08-17,0.77,0.77
1979-08-16,0.77,0.77
1979-08-15,0.77,0.77
1979-08-14,0.77,0.77
1979-08-13,0.76,0.77
1979-08-10,0.74,0.77
1979-08-09,0.74,0.76
1979-08-08,0.75,0.77
1979-08-07,0.75,0.77
1979-08-06,0.73,0.75
1979-08-03,0.72,0.75
1979-08-02,0.71,0.75
1979-08-01,0.7,0.75
1979-07-31,0.7,0.75
1979-07-30,0.68,0.76
1979-07-27,0.68,0.76
1979-07-26,0.67,0.76
1979-07-25,0.65,0.73
1979-07-24,0.64,0.72
1979-07-23,0.64,0.71
1979-07-20,0.64,0.72
1979-07-19,0.64,0.72
1979-07-18,0.65,0.72
1979-07-17,0.66,0.72
1979-07-16,0.67,0.73
1979-07-13,0.66,0.72
1979-07-12,0.65,0.72
1979-07-11,0.66,0.73
1979-07-10,0.66,0.73
1979-07-09,0.67,0.73
1979-07-06,0.66,0.73
1979-07-05,0.66,0.73
1979-07-03,0.66,0.73
1979-07-02,0.66,0.73
1979-06-29,0.69,0.74
1979-06-28,0.68,0.75
1979-06-27,0.67,0.75
1979-06-26,0.66,0.74
1979-06-25,0.65,0.74
1979-06-22,0.66,0.75
1979-06-21,0.65,0.74
1979-06-20,0.65,0.74
1979-06-19,0.65,0.74
1979-06-18,0.65,0.74
1979-06-15,0.65,0.75
1979-06-14,0.65,0.76
1979-06-13,0.65,0.77
1979-06-12,0.65,0.78
1979-06-11,0.65,0.76
1979-06-08,0.65,0.74
1979-06-07,0.66,0.74
1979-06-06,0.66,0.74
1979-06-05,0.64,0.75
1979-06-04,0.62,0.74
1979-06-01,0.62,0.74
1979-05-31,0.62,0.75
1979-05-30,0.61,0.73
1979-05-29,0.61,0.74
1979-05-25,0.61,0.74
1979-05-24,0.61,0.73
1979-05-23,0.61,0.74
1979-05-22,0.61,0.74
1979-05-21,0.62,0.71
1979-05-18,0.62,0.71
1979-05-17,0.61,0.71
1979-05-16,0.59,0.71
1979-05-15,0.61,0.71
1979-05-14,0.61,0.71
1979-05-11,0.61,0.7
1979-05-10,0.61,0.7
1979-05-09,0.63,0.72
1979-05-08,0.63,0.73
1979-05-07,0.63,0.73
1979-05-04,0.64,0.73
1979-05-03,0.65,0.74
1979-05-02,0.66,0.74
1979-05-01,0.65,0.76
1979-04-30,0.65,0.76
1979-04-27,0.66,0.75
1979-04-26,0.67,0.76
1979-04-25,0.67,0.77
1979-04-24,0.66,0.76
1979-04-23,0.66,0.76
1979-04-20,0.66,0.76
1979-04-19,0.65,0.76
1979-04-18,0.65,0.75
1979-04-17,0.65,0.74
1979-04-16,0.64,0.74
1979-04-12,0.65,0.74
1979-04-11,0.67,0.76
1979-04-10,0.67,0.77
1979-04-09,0.66,0.78
1979-04-06,0.67,0.78
1979-04-05,0.67,0.78
1979-04-04,0.67,0.78
1979-04-03,0.67,0.79
1979-04-02,0.67,0.77
1979-03-30,0.67,0.78
1979-03-29,0.67,0.78
1979-03-28,0.67,0.79
1979-03-27,0.67,0.78
1979-03-26,0.66,0.78
1979-03-23,0.66,0.77
1979-03-22,0.68,0.78
1979-03-21,0.67,0.77
1979-03-20,0.66,0.76
1979-03-19,0.66,0.77
1979-03-16,0.66,0.78
1979-03-15,0.66,0.78
1979-03-14,0.66,0.79
1979-03-13,0.66,0.79
1979-03-12,0.65,0.8
1979-03-09,0.65,0.8
1979-03-08,0.65,0.79
1979-03-07,0.65,0.78
1979-03-06,0.65,0.78
1979-03-05,0.65,0.79
1979-03-02,0.63,0.79
1979-03-01,0.63,0.79
1979-02-28,0.63,0.79
1979-02-27,0.63,0.78
1979-02-26,0.64,0.79
1979-02-23,0.64,0.8
1979-02-22,0.65,0.8
1979-02-21,0.65,0.8
1979-02-20,0.65,0.81
1979-02-16,0.64,0.81
1979-02-15,0.64,0.81
1979-02-14,0.64,0.81
1979-02-13,0.64,0.8
1979-02-12,0.63,0.79
1979-02-09,0.64,0.79
1979-02-08,0.65,0.79
1979-02-07,0.63,0.79
1979-02-06,0.63,0.81
1979-02-05,0.64,0.81
1979-02-02,0.65,0.82
1979-02-01,0.66,0.82
1979-01-31,0.67,0.82
1979-01-30,0.67,0.82
1979-01-29,0.68,0.83
1979-01-26,0.69,0.84
1979-01-25,0.68,0.84
1979-01-24,0.68,0.84
1979-01-23,0.69,0.84
1979-01-22,0.69,0.84
1979-01-19,0.69,0.84
1979-01-18,0.69,0.84
1979-01-17,0.7,0.85
1979-01-16,0.71,0.85
1979-01-15,0.72,0.86
1979-01-12,0.71,0.85
1979-01-11,0.71,0.85
1979-01-10,0.7,0.85
1979-01-09,0.7,0.86
1979-01-08,0.69,0.85
1979-01-05,0.69,0.86
1979-01-04,0.7,0.85
1979-01-03,0.68,0.84
1979-01-02,0.68,0.82
1978-12-29,0.68,0.82
1978-12-28,0.68,0.81
1978-12-27,0.67,0.83
1978-12-26,0.67,0.83
1978-12-22,0.67,0.82
1978-12-21,0.65,0.82
1978-12-20,0.65,0.82
1978-12-19,0.66,0.81
1978-12-18,0.65,0.8
1978-12-15,0.67,0.82
1978-12-14,0.67,0.82
1978-12-13,0.67,0.82
1978-12-12,0.69,0.82
1978-12-11,0.69,0.82
1978-12-08,0.69,0.81
1978-12-07,0.7,0.81
1978-12-06,0.71,0.81
1978-12-05,0.72,0.81
1978-12-04,0.7,0.79
1978-12-01,0.7,0.79
1978-11-30,0.68,0.77
1978-11-29,0.68,0.77
1978-11-28,0.69,0.77
1978-11-27,0.69,0.77
1978-11-24,0.69,0.77
1978-11-22,0.68,0.76
1978-11-21,0.67,0.76
1978-11-20,0.68,0.78
1978-11-17,0.67,0.77
1978-11-16,0.67,0.77
1978-11-15,0.66,0.75
1978-11-14,0.66,0.75
1978-11-13,0.66,0.76
1978-11-10,0.66,0.77
1978-11-09,0.66,0.77
1978-11-08,0.66,0.78
1978-11-07,0.67,0.78
1978-11-06,0.68,0.79
1978-11-03,0.69,0.8
1978-11-02,0.69,0.8
1978-11-01,0.72,0.81
1978-10-31,0.69,0.76
1978-10-30,0.7,0.77
1978-10-27,0.67,0.77
1978-10-26,0.7,0.78
1978-10-25,0.69,0.78
1978-10-24,0.7,0.77
1978-10-23,0.7,0.77
1978-10-20,0.69,0.78
1978-10-19,0.7,0.79
1978-10-18,0.71,0.79
1978-10-17,0.72,0.8
1978-10-16,0.75,0.82
1978-10-13,0.75,0.83
1978-10-12,0.76,0.84
1978-10-11,0.76,0.85
1978-10-10,0.75,0.84
1978-10-09,0.75,0.83
1978-10-06,0.75,0.83
1978-10-05,0.75,0.83
1978-10-04,0.76,0.82
1978-10-03,0.76,0.82
1978-10-02,0.78,0.83
1978-09-29,0.75,0.82
1978-09-28,0.74,0.82
1978-09-27,0.75,0.81
1978-09-26,0.76,0.82
1978-09-25,0.76,0.82
1978-09-22,0.76,0.81
1978-09-21,0.76,0.82
1978-09-20,0.78,0.8
1978-09-19,0.79,0.79
1978-09-18,0.78,0.8
1978-09-15,0.79,0.82
1978-09-14,0.82,0.84
1978-09-13,0.83,0.86
1978-09-12,0.83,0.87
1978-09-11,0.84,0.86
1978-09-08,0.84,0.86
1978-09-07,0.83,0.85
1978-09-06,0.84,0.85
1978-09-05,0.82,0.82
1978-09-01,0.83,0.83
1978-08-31,0.83,0.83
1978-08-30,0.82,0.83
1978-08-29,0.83,0.84
1978-08-28,0.84,0.84
1978-08-25,0.85,0.85
1978-08-24,0.85,0.84
1978-08-23,0.85,0.84
1978-08-22,0.84,0.84
1978-08-21,0.84,0.82
1978-08-18,0.85,0.83
1978-08-17,0.86,0.83
1978-08-16,0.85,0.83
1978-08-15,0.83,0.82
1978-08-14,0.83,0.83
1978-08-11,0.83,0.84
1978-08-10,0.84,0.84
1978-08-09,0.86,0.85
1978-08-08,0.86,0.85
1978-08-07,0.85,0.84
1978-08-04,0.86,0.84
1978-08-03,0.87,0.82
1978-08-02,0.83,0.81
1978-08-01,0.8,0.79
1978-07-31,0.8,0.78
1978-07-28,0.78,0.76
1978-07-27,0.79,0.75
1978-07-26,0.79,0.76
1978-07-25,0.78,0.75
1978-07-24,0.78,0.76
1978-07-21,0.78,0.75
1978-07-20,0.81,0.75
1978-07-19,0.8,0.77
1978-07-18,0.78,0.75
1978-07-17,0.8,0.77
1978-07-14,0.79,0.77
1978-07-13,0.76,0.77
1978-07-12,0.76,0.77
1978-07-11,0.75,0.77
1978-07-10,0.74,0.77
1978-07-07,0.74,0.76
1978-07-06,0.74,0.76
1978-07-05,0.75,0.76
